timestamp,value
9466860003,2
9466860006,10
9466860009,12937
9466860012,23844
9466860015,0
9466860018,149708
9466860021,0
9466860024,29830
9466860027,147208
9466860030,96332
9466860033,97110
9466860036,145416
9466860039,6972
9466860042,151392
9466860045,76692
9466860048,4980
9466860051,0
9466860054,19422
9466860057,227586
9466860060,0
9466860063,7968
9466860066,218124
9466860069,7470
9466860072,24900
9466860075,0
9466860078,241530
9466860081,19422
9466860084,108564
9466860087,128982
9466860090,116532
9466860093,0
9466860096,124500
9466860099,86154
9466860102,38346
9466860105,82170
9466860108,35358
9466860111,117528
9466860114,19920
9466860117,42330
9466860120,143424
9466860123,112548
9466860126,0
9466860129,121512
9466860132,47310
9466860135,54780
9466860138,90138
9466860141,92628
9466860144,11454
9466860147,24900
9466860150,122010
9466860153,27390
9466860156,58266
9466860159,16434
9466860162,110058
9466860165,108066
9466860168,30876
9466860171,68724
9466860174,19422
9466860177,111054
9466860180,49800
9466860183,0
9466860186,82170
9466860189,0
9466860192,182766
9466860195,35358
9466860198,23406
9466860201,174300
9466860204,102588
9466860207,171312
9466860210,24900
9466860213,24900
9466860216,0
9466860219,59760
9466860222,106074
9466860225,58266
9466860228,6972
9466860231,11454
9466860234,63246
9466860237,38844
9466860240,0
9466860243,123006
9466860246,0
9466860249,5478
9466860252,24900
9466860255,109560
9466860258,64740
9466860261,39840
9466860264,38346
9466860267,0
9466860270,103584
9466860273,136452
9466860276,5478
9466860279,0
9466860282,24900
9466860285,51294
9466860288,23406
9466860291,0
9466860294,38844
9466860297,85656
9466860300,24900
9466860303,93624
9466860306,130476
9466860309,22410
9466860312,5976
9466860315,113544
9466860318,22410
9466860321,84660
9466860324,24900
9466860327,78186
9466860330,24900
9466860333,100098
9466860336,20916
9466860339,24900
9466860342,41832
9466860345,35358
9466860348,76194
9466860351,70716
9466860354,15438
9466860357,39342
9466860360,109062
9466860363,46812
9466860366,0
9466860369,100098
9466860372,135954
9466860375,1494
9466860378,11454
9466860381,26892
9466860384,91134
9466860387,0
9466860390,3984
9466860393,0
9466860396,224100
9466860399,15936
9466860402,27390
9466860405,44322
9466860408,0
9466860411,177288
9466860414,0
9466860417,9462
9466860420,0
9466860423,87648
9466860426,105576
9466860429,46314
9466860432,0
9466860435,0
9466860438,0
9466860441,47808
9466860444,47808
9466860447,58764
9466860450,94620
9466860453,0
9466860456,149400
9466860459,0
9466860462,99600
9466860465,0
9466860468,149400
9466860471,32370
9466860474,45816
9466860477,32370
9466860480,132468
9466860483,61752
9466860486,43824
9466860489,0
9466860492,71712
9466860495,27888
9466860498,38844
9466860501,84162
9466860504,26394
9466860507,18924
9466860510,0
9466860513,209658
9466860516,20418
9466860519,0
9466860522,143424
9466860525,74700
9466860528,30876
9466860531,0
9466860534,0
9466860537,9960
9466860540,112548
9466860543,7470
9466860546,119022
9466860549,0
9466860552,0
9466860555,162846
9466860558,86154
9466860561,0
9466860564,81672
9466860567,7470
9466860570,110058
9466860573,49800
9466860576,71214
9466860579,3486
9466860582,3486
9466860585,3486
9466860588,176292
9466860591,40836
9466860594,35856
9466860597,163344
9466860600,99600
9466860603,2
9466860606,0
9466860609,0
9466860612,0
9466860615,10
9466860618,12937
9466860621,27032
9466860624,100236
9466860627,0
9466860630,99620
9466860633,87276
9466860636,43824
9466860639,122508
9466860642,81472
9466860645,44820
9466860648,0
9466860651,55776
9466860654,68724
9466860657,124500
9466860660,3486
9466860663,40338
9466860666,147906
9466860669,57270
9466860672,28386
9466860675,71214
9466860678,149400
9466860681,24900
9466860684,23406
9466860687,11952
9466860690,39342
9466860693,0
9466860696,174300
9466860699,65238
9466860702,498
9466860705,108564
9466860708,13944
9466860711,110556
9466860714,0
9466860717,19422
9466860720,105078
9466860723,0
9466860726,124500
9466860729,57270
9466860732,0
9466860735,132468
9466860738,109062
9466860741,0
9466860744,124500
9466860747,61752
9466860750,62748
9466860753,0
9466860756,0
9466860759,124500
9466860762,6972
9466860765,111552
9466860768,60258
9466860771,70218
9466860774,0
9466860777,11454
9466860780,88146
9466860783,0
9466860786,82170
9466860789,0
9466860792,179280
9466860795,3984
9466860798,42330
9466860801,138942
9466860804,51294
9466860807,0
9466860810,102588
9466860813,66732
9466860816,79680
9466860819,0
9466860822,0
9466860825,0
9466860828,47808
9466860831,0
9466860834,95118
9466860837,106074
9466860840,0
9466860843,24900
9466860846,32868
9466860849,50796
9466860852,64242
9466860855,70716
9466860858,0
9466860861,49800
9466860864,174798
9466860867,36852
9466860870,17928
9466860873,100098
9466860876,8964
9466860879,63246
9466860882,26892
9466860885,52788
9466860888,0
9466860891,112548
9466860894,58764
9466860897,24900
9466860900,66732
9466860903,132468
9466860906,0
9466860909,24900
9466860912,60756
9466860915,0
9466860918,163344
9466860921,24900
9466860924,49800
9466860927,15438
9466860930,158862
9466860933,111054
9466860936,128982
9466860939,83664
9466860942,7470
9466860945,19920
9466860948,62250
9466860951,119520
9466860954,0
9466860957,39840
9466860960,0
9466860963,44322
9466860966,97608
9466860969,88644
9466860972,0
9466860975,132966
9466860978,0
9466860981,109560
9466860984,28884
9466860987,70716
9466860990,0
9466860993,24900
9466860996,52290
9466860999,15438
9466861002,81672
9466861005,142428
9466861008,81672
9466861011,53286
9466861014,71214
9466861017,74700
9466861020,19422
9466861023,37848
9466861026,104082
9466861029,26394
9466861032,85158
9466861035,40836
9466861038,59760
9466861041,14940
9466861044,63246
9466861047,15438
9466861050,159858
9466861053,70218
9466861056,152886
9466861059,11454
9466861062,38844
9466861065,64242
9466861068,0
9466861071,230574
9466861074,0
9466861077,0
9466861080,123006
9466861083,76194
9466861086,15936
9466861089,124500
9466861092,71712
9466861095,36852
9466861098,0
9466861101,31374
9466861104,217626
9466861107,0
9466861110,120018
9466861113,64740
9466861116,89142
9466861119,42828
9466861122,73206
9466861125,14442
9466861128,18924
9466861131,46812
9466861134,36852
9466861137,26892
9466861140,77688
9466861143,0
9466861146,60756
9466861149,0
9466861152,2988
9466861155,0
9466861158,123006
9466861161,116034
9466861164,6972
9466861167,0
9466861170,24900
9466861173,98604
9466861176,24402
9466861179,84162
9466861182,16932
9466861185,58266
9466861188,94620
9466861191,3984
9466861194,67230
9466861197,3486
9466861200,69720
9466861203,2
9466861206,0
9466861209,0
9466861212,10
9466861215,3486
9466861218,20099
9466861221,0
9466861224,0
9466861227,31872
9466861230,144718
9466861233,94410
9466861236,0
9466861239,136452
9466861242,0
9466861245,111996
9466861248,0
9466861251,97608
9466861254,85656
9466861257,23406
9466861260,81174
9466861263,2988
9466861266,55776
9466861269,26892
9466861272,111552
9466861275,0
9466861278,37848
9466861281,99600
9466861284,14442
9466861287,60258
9466861290,44322
9466861293,80178
9466861296,10956
9466861299,113544
9466861302,24900
9466861305,32868
9466861308,116532
9466861311,110556
9466861314,166830
9466861317,21414
9466861320,0
9466861323,0
9466861326,0
9466861329,0
9466861332,69720
9466861335,155376
9466861338,3984
9466861341,19920
9466861344,24900
9466861347,181272
9466861350,42828
9466861353,61254
9466861356,25398
9466861359,118524
9466861362,43824
9466861365,12948
9466861368,42330
9466861371,69222
9466861374,39342
9466861377,85158
9466861380,0
9466861383,149400
9466861386,88146
9466861389,11454
9466861392,60258
9466861395,0
9466861398,0
9466861401,150396
9466861404,88146
9466861407,24900
9466861410,54780
9466861413,11454
9466861416,36852
9466861419,28386
9466861422,42828
9466861425,47808
9466861428,0
9466861431,26892
9466861434,28386
9466861437,96114
9466861440,57270
9466861443,0
9466861446,67230
9466861449,104082
9466861452,15936
9466861455,29382
9466861458,21912
9466861461,2988
9466861464,28884
9466861467,77688
9466861470,67728
9466861473,0
9466861476,29880
9466861479,44820
9466861482,53286
9466861485,45318
9466861488,50796
9466861491,0
9466861494,44322
9466861497,23904
9466861500,81174
9466861503,14442
9466861506,85158
9466861509,18924
9466861512,30876
9466861515,0
9466861518,106572
9466861521,92628
9466861524,28386
9466861527,40836
9466861530,122508
9466861533,30378
9466861536,51792
9466861539,0
9466861542,0
9466861545,69222
9466861548,19422
9466861551,160356
9466861554,74700
9466861557,0
9466861560,0
9466861563,48306
9466861566,129480
9466861569,71214
9466861572,24900
9466861575,124998
9466861578,93126
9466861581,5976
9466861584,24900
9466861587,83166
9466861590,35856
9466861593,5478
9466861596,89640
9466861599,0
9466861602,0
9466861605,234060
9466861608,30378
9466861611,0
9466861614,147408
9466861617,0
9466861620,138444
9466861623,42828
9466861626,49302
9466861629,14940
9466861632,99600
9466861635,0
9466861638,8964
9466861641,73704
9466861644,0
9466861647,95118
9466861650,71214
9466861653,28386
9466861656,93624
9466861659,52290
9466861662,99600
9466861665,64242
9466861668,3984
9466861671,92130
9466861674,0
9466861677,188742
9466861680,49302
9466861683,114540
9466861686,28386
9466861689,106074
9466861692,0
9466861695,23406
9466861698,104580
9466861701,67728
9466861704,23406
9466861707,45816
9466861710,10956
9466861713,3486
9466861716,102588
9466861719,53286
9466861722,12948
9466861725,27888
9466861728,63744
9466861731,58266
9466861734,7470
9466861737,81672
9466861740,115038
9466861743,44322
9466861746,0
9466861749,99600
9466861752,75198
9466861755,15438
9466861758,58764
9466861761,0
9466861764,49800
9466861767,24900
9466861770,85656
9466861773,62250
9466861776,46812
9466861779,71214
9466861782,91632
9466861785,0
9466861788,55776
9466861791,119520
9466861794,0
9466861797,68226
9466861800,98106
9466861803,2
9466861806,0
9466861809,0
9466861812,10
9466861815,0
9466861818,39969
9466861821,52638
9466861824,2250
9466861827,10896
9466861830,54810
9466861833,0
9466861836,120608
9466861839,39342
9466861842,19422
9466861845,90138
9466861848,89640
9466861851,24402
9466861854,25398
9466861857,122508
9466861860,76692
9466861863,38346
9466861866,80178
9466861869,19422
9466861872,160854
9466861875,0
9466861878,110556
9466861881,38844
9466861884,46314
9466861887,53286
9466861890,24900
9466861893,68724
9466861896,0
9466861899,129978
9466861902,88644
9466861905,97608
9466861908,38346
9466861911,149400
9466861914,41832
9466861917,57768
9466861920,57270
9466861923,103086
9466861926,107070
9466861929,56274
9466861932,34860
9466861935,39840
9466861938,0
9466861941,249000
9466861944,0
9466861947,10956
9466861950,27390
9466861953,61254
9466861956,73704
9466861959,3984
9466861962,71712
9466861965,20916
9466861968,31374
9466861971,0
9466861974,19920
9466861977,137448
9466861980,0
9466861983,39342
9466861986,74700
9466861989,146910
9466861992,27390
9466861995,3486
9466861998,25398
9466862001,53286
9466862004,143922
9466862007,15438
9466862010,150894
9466862013,46314
9466862016,53784
9466862019,78684
9466862022,1494
9466862025,49800
9466862028,14940
9466862031,159360
9466862034,24900
9466862037,47808
9466862040,35856
9466862043,65736
9466862046,39840
9466862049,34860
9466862052,23406
9466862055,0
9466862058,112050
9466862061,92130
9466862064,21414
9466862067,20418
9466862070,0
9466862073,228582
9466862076,3486
9466862079,111054
9466862082,112050
9466862085,22410
9466862088,49800
9466862091,6972
9466862094,94620
9466862097,97608
9466862100,51294
9466862103,0
9466862106,145914
9466862109,26892
9466862112,0
9466862115,24900
9466862118,49800
9466862121,78186
9466862124,0
9466862127,96114
9466862130,35856
9466862133,0
9466862136,55776
9466862139,99600
9466862142,57768
9466862145,0
9466862148,0
9466862151,41334
9466862154,67728
9466862157,84162
9466862160,55776
9466862163,0
9466862166,0
9466862169,99600
9466862172,0
9466862175,119022
9466862178,30378
9466862181,7470
9466862184,213642
9466862187,0
9466862190,28386
9466862193,90138
9466862196,0
9466862199,151890
9466862202,6474
9466862205,38346
9466862208,132966
9466862211,77688
9466862214,7470
9466862217,0
