timestamp,value
9466860005,12
9466860010,39969
9466860015,307144
9466860020,423300
9466860025,323700
9466860030,423300
9466860035,323700
9466860040,423300
9466860045,323700
9466860050,423300
9466860055,323700
9466860060,352086
9466860065,320214
9466860070,323700
9466860075,423300
9466860080,264936
9466860085,322206
9466860090,408858
9466860095,323700
9466860100,414336
9466860105,257964
9466860110,332166
9466860115,414834
9466860120,261948
9466860125,323700
9466860130,410352
9466860135,323700
9466860140,423300
9466860145,298800
9466860150,273900
9466860155,423300
9466860160,323700
9466860165,407364
9466860170,318222
9466860175,337644
9466860180,395910
9466860185,283860
9466860190,448200
9466860195,298800
9466860200,353580
9466860205,347106
9466860210,295314
9466860215,434754
9466860220,262446
9466860225,298800
9466860230,448200
9466860235,297306
9466860240,329676
9466860245,369018
9466860250,298800
9466860255,398898
9466860260,298302
9466860265,298800
9466860270,448200
9466860275,249000
9466860280,298800
9466860285,448200
9466860290,249000
9466860295,302286
9466860300,444714
9466860305,298800
9466860310,389436
9466860315,307764
9466860320,298800
9466860325,180535
9466860330,178949
9466860335,181778
9466860340,179869
9466860345,177667
9466860350,179066
9466860355,179246
9466860360,180490
9466860365,182078
9466860370,180760
9466860375,182477
9466860380,180516
9466860385,193722
9466860390,185506
9466860395,193307
9466860400,188285
9466860405,192877
9466860410,223822
9466860415,264249
9466860420,242526
9466860425,243522
9466860430,244020
9466860435,240534
9466860440,281342
9466860445,378978
9466860450,350592
9466860455,402384
9466860460,348600
9466860465,398400
9466860470,348600
9466860475,348600
9466860480,349596
9466860485,301290
9466860490,394914
9466860495,348600
9466860500,398400
9466860505,261948
9466860510,335652
9466860515,398400
9466860520,337146
9466860525,354576
9466860530,343122
9466860535,309756
9466860540,398400
9466860545,348600
9466860550,356070
9466860555,366030
9466860560,276888
9466860565,423798
9466860570,320214
9466860575,423300
9466860580,323700
9466860585,423300
9466860590,323700
9466860595,382962
9466860600,339138
9466860605,12
9466860610,39969
9466860615,307144
9466860620,404874
9466860625,347106
9466860630,418320
9466860635,327186
9466860640,419814
9466860645,323700
9466860650,423300
9466860655,327186
9466860660,419814
9466860665,348600
9466860670,350592
9466860675,269992
9466860680,261371
9466860685,266325
9466860690,268422
9466860695,251490
9466860700,266430
9466860705,249498
9466860710,246012
9466860715,255621
9466860720,254414
9466860725,254976
9466860730,299591
9466860735,366528
9466860740,370512
9466860745,373500
9466860750,373500
9466860755,373500
9466860760,373500
9466860765,350592
9466860770,398400
9466860775,346608
9466860780,398400
9466860785,348600
9466860790,398400
9466860795,324696
9466860800,301290
9466860805,423300
9466860810,295314
9466860815,423300
9466860820,323700
9466860825,423300
9466860830,323700
9466860835,313740
9466860840,408360
9466860845,277386
9466860850,422802
