2000-01-01 00:04:21 946685061.000000 [message] [main] Starting torctl program on host relayexit2 process id 8944
2000-01-01 00:04:21 946685061.000000 [message] [main] entering main loop to watch descriptors
2000-01-01 00:04:21 946685061.000000 [info] [_torctl_activate] torctl-sent 'AUTHENTICATE'
2000-01-01 00:04:21 946685061.000000 [info] [_torctl_processLine] successfully received auth response '250 OK'
2000-01-01 00:04:21 946685061.000000 [info] [_torctl_activate] torctl-sent 'GETINFO status/bootstrap-phase'
2000-01-01 00:04:21 946685061.000000 [info] [_torctl_activate] torctl-sent 'SETEVENTS EXTENDED STATUS_CLIENT'
2000-01-01 00:11:04 946685464.524379 [message] [_torctl_processLine] torctl ready (Bootstrapped 100)
2000-01-01 00:11:04 946685464.524379 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 STATUS_CLIENT NOTICE CIRCUIT_ESTABLISHED
2000-01-01 00:11:04 946685464.524379 [info] [_torctl_activate] torctl-sent 'SETEVENTS BW'
2000-01-01 00:11:04 946685464.524379 [message] [_torctl_processLine] [torctl-log] localhost:9051 250 OK
2000-01-01 00:11:05 946685465.000379 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1643 1860
2000-01-01 00:11:06 946685466.000037 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 2715 2190
2000-01-01 00:11:07 946685467.000585 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 2190
2000-01-01 00:11:08 946685468.000181 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1647
2000-01-01 00:11:09 946685469.000718 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 2172 1647
2000-01-01 00:11:10 946685470.000718 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 18
2000-01-01 00:11:11 946685471.000718 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:11:12 946685472.000718 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:11:13 946685473.000718 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:11:14 946685474.000718 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:11:15 946685475.000936 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:11:16 946685476.000936 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 543 13
2000-01-01 00:11:17 946685477.000936 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 15
2000-01-01 00:11:18 946685478.000874 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 543 13
2000-01-01 00:11:19 946685479.000874 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 15
2000-01-01 00:11:20 946685480.000963 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1642
2000-01-01 00:11:21 946685481.000469 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 2172 1647
2000-01-01 00:11:22 946685482.000735 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 4344 4905
2000-01-01 00:11:23 946685483.000833 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 10081 11159
2000-01-01 00:11:24 946685484.000035 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 324237 521288
2000-01-01 00:11:25 946685485.000077 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 198660 1108
2000-01-01 00:11:26 946685486.000077 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 563
2000-01-01 00:11:27 946685487.000597 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 543 14
2000-01-01 00:11:28 946685488.000519 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 558
2000-01-01 00:11:29 946685489.000519 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 17
2000-01-01 00:11:30 946685490.000267 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 543 13
2000-01-01 00:11:31 946685491.000267 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 15
2000-01-01 00:11:32 946685492.000267 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:11:33 946685493.000267 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:11:34 946685494.000267 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:11:35 946685495.000863 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1642
2000-01-01 00:11:36 946685496.000863 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 18
2000-01-01 00:11:37 946685497.000369 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1086 13
2000-01-01 00:11:38 946685498.000369 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 16
2000-01-01 00:11:39 946685499.000813 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 543 556
2000-01-01 00:11:40 946685500.000813 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 16
2000-01-01 00:11:41 946685501.000157 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 7339 604
2000-01-01 00:11:42 946685502.000790 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1695 1924
2000-01-01 00:11:43 946685503.000977 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 6466 6153
2000-01-01 00:11:44 946685504.000297 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 387723 386561
2000-01-01 00:11:45 946685505.000454 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 609 300
2000-01-01 00:11:46 946685506.000050 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 2238 1923
2000-01-01 00:11:47 946685507.000207 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 66 296
2000-01-01 00:11:48 946685508.000364 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 66 293
2000-01-01 00:11:49 946685509.000521 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 66 293
2000-01-01 00:11:50 946685510.000678 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 609 293
2000-01-01 00:11:51 946685511.000139 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 2238 1923
2000-01-01 00:11:52 946685512.000296 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 66 839
2000-01-01 00:11:53 946685513.000453 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 66 293
2000-01-01 00:11:54 946685514.000610 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 66 293
2000-01-01 00:11:55 946685515.000767 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 66 293
2000-01-01 00:11:56 946685516.000924 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 66 293
2000-01-01 00:11:57 946685517.000000 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 2238 1922
2000-01-01 00:11:58 946685518.000157 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 66 296
2000-01-01 00:11:59 946685519.000314 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 66 293
2000-01-01 00:12:00 946685520.000306 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 609 293
2000-01-01 00:12:01 946685521.000463 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 66 294
2000-01-01 00:12:02 946685522.000620 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 66 293
2000-01-01 00:12:03 946685523.000153 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1152 836
2000-01-01 00:12:04 946685524.000310 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 66 295
2000-01-01 00:12:05 946685525.000467 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 66 293
2000-01-01 00:12:06 946685526.000624 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 66 293
2000-01-01 00:12:07 946685527.000878 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 5940 8205
2000-01-01 00:12:08 946685528.000035 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 66 296
2000-01-01 00:12:09 946685529.000401 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1695 1922
2000-01-01 00:12:10 946685530.000026 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1695 1925
2000-01-01 00:12:11 946685531.000651 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1695 1925
